252888;1835;NERMO LEGESENTER ANS;2004-08-06 02:51:24.000;9999-12-31 23:59:59.997;164970;;2022-02-06 00:00:00.000;2022-06-24 00:00:00.000
252891;1835;NERMO LEGESENTER ANS;2004-08-06 02:51:24.000;9999-12-31 23:59:59.997;164971;;2022-02-06 00:00:00.000;2022-06-24 00:00:00.000
276939;1835;NERMO LEGESENTER ANS;2004-08-06 02:51:24.000;9999-12-31 23:59:59.997;166148;;2022-03-10 00:00:00.000;2022-09-05 00:00:00.000
277168;1835;NERMO LEGESENTER ANS;2004-08-06 02:51:24.000;9999-12-31 23:59:59.997;167469;;2022-05-19 00:00:00.000;2022-06-24 00:00:00.000
207555;1836;SALTDAL HELSESENTER;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;94216;;1753-01-01 00:00:00.000;2015-08-31 00:00:00.000
207548;1836;SALTDAL HELSESENTER;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;101124;;2015-07-30 00:00:00.000;2016-12-31 00:00:00.000
207550;1836;SALTDAL HELSESENTER;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;107171;;2014-08-20 00:00:00.000;2015-03-31 00:00:00.000
207562;1836;SALTDAL HELSESENTER;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;109075;;2016-02-01 00:00:00.000;2016-02-01 00:00:00.000
207553;1836;SALTDAL HELSESENTER;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;119384;;2016-03-30 00:00:00.000;2016-04-30 00:00:00.000
207556;1836;SALTDAL HELSESENTER;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;119918;;2016-08-01 00:00:00.000;2016-08-20 00:00:00.000
207565;1836;SALTDAL HELSESENTER;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;121171;;2016-08-22 00:00:00.000;2017-03-29 00:00:00.000
207549;1836;SALTDAL HELSESENTER;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;130887;;2017-08-17 00:00:00.000;2018-08-31 00:00:00.000
207558;1836;SALTDAL HELSESENTER;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;130888;;2017-08-17 00:00:00.000;2018-08-31 00:00:00.000
207569;1836;SALTDAL HELSESENTER;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;138087;;2018-09-01 00:00:00.000;2019-08-23 00:00:00.000
207561;1836;SALTDAL HELSESENTER;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;141774;;2019-02-18 00:00:00.000;2019-11-30 00:00:00.000
207564;1836;SALTDAL HELSESENTER;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;141775;;2019-02-18 00:00:00.000;2020-01-01 00:00:00.000
207566;1836;SALTDAL HELSESENTER;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;143417;;2019-05-07 00:00:00.000;2020-03-31 00:00:00.000
207546;1836;SALTDAL HELSESENTER;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;145648;;2014-05-07 00:00:00.000;2020-03-31 00:00:00.000
207543;1836;SALTDAL HELSESENTER;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;147468;;2019-11-16 00:00:00.000;2021-04-07 00:00:00.000
207547;1836;SALTDAL HELSESENTER;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;153023;;2020-08-06 00:00:00.000;2021-07-21 00:00:00.000
207551;1836;SALTDAL HELSESENTER;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;153024;;2020-08-06 00:00:00.000;2021-03-01 00:00:00.000
207554;1836;SALTDAL HELSESENTER;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;157736;;2021-02-22 00:00:00.000;2022-02-03 00:00:00.000
207545;1836;SALTDAL HELSESENTER;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;157738;;2021-02-22 00:00:00.000;2022-02-03 00:00:00.000
207541;1836;SALTDAL HELSESENTER;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;160635;;2021-07-21 00:00:00.000;2022-05-13 00:00:00.000
207542;1836;SALTDAL HELSESENTER;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;160636;;2021-07-21 00:00:00.000;2022-05-13 00:00:00.000
234485;1839;ØVERMO LEGESENTER DA;2004-08-06 02:51:24.000;9999-12-31 23:59:59.997;85255;;2021-05-04 00:00:00.000;2021-06-04 00:00:00.000
234482;1839;ØVERMO LEGESENTER DA;2004-08-06 02:51:24.000;9999-12-31 23:59:59.997;146575;;2020-11-22 00:00:00.000;2020-11-23 00:00:00.000
234478;1839;ØVERMO LEGESENTER DA;2004-08-06 02:51:24.000;9999-12-31 23:59:59.997;146751;;2021-05-04 00:00:00.000;2021-06-04 00:00:00.000
234484;1839;ØVERMO LEGESENTER DA;2004-08-06 02:51:24.000;9999-12-31 23:59:59.997;152648;;2021-03-07 00:00:00.000;2023-02-01 00:00:00.000
234486;1839;ØVERMO LEGESENTER DA;2004-08-06 02:51:24.000;9999-12-31 23:59:59.997;163821;;2021-12-08 00:00:00.000;2023-02-01 00:00:00.000
264022;1840;SVOLVÆR LEGESENTER;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;144125;;2021-02-23 00:00:00.000;2022-05-10 00:00:00.000
208957;1840;SVOLVÆR LEGESENTER;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;161724;;2021-08-31 00:00:00.000;2022-05-10 00:00:00.000
187070;1845;SØRREISA SOSIALKONTOR;2016-05-10 15:48:56.803;9999-12-31 23:59:59.997;93992;;2021-01-05 00:00:00.000;2022-04-05 00:00:00.000
187074;1845;SØRREISA SOSIALKONTOR;2016-05-10 15:48:56.803;9999-12-31 23:59:59.997;105814;;2021-01-05 00:00:00.000;2022-04-05 00:00:00.000
187060;1845;SØRREISA SOSIALKONTOR;2016-05-10 15:48:56.803;9999-12-31 23:59:59.997;107939;;2020-12-07 00:00:00.000;2022-04-05 00:00:00.000
187072;1845;SØRREISA SOSIALKONTOR;2016-05-10 15:48:56.803;9999-12-31 23:59:59.997;120630;;2018-06-20 00:00:00.000;2018-06-21 00:00:00.000
187076;1845;SØRREISA SOSIALKONTOR;2016-05-10 15:48:56.803;9999-12-31 23:59:59.997;134130;;2020-12-07 00:00:00.000;2022-04-05 00:00:00.000
187066;1845;SØRREISA SOSIALKONTOR;2016-05-10 15:48:56.803;9999-12-31 23:59:59.997;134139;;2021-03-12 00:00:00.000;2021-09-02 00:00:00.000
187077;1845;SØRREISA SOSIALKONTOR;2016-05-10 15:48:56.803;9999-12-31 23:59:59.997;134205;;2020-12-07 00:00:00.000;2022-04-05 00:00:00.000
196946;1845;SØRREISA SOSIALKONTOR;2016-05-10 15:48:56.803;9999-12-31 23:59:59.997;134386;;2018-02-19 00:00:00.000;2022-10-20 00:00:00.000
187064;1845;SØRREISA SOSIALKONTOR;2016-05-10 15:48:56.803;9999-12-31 23:59:59.997;136959;;2021-03-01 00:00:00.000;2022-10-21 00:00:00.000
187078;1845;SØRREISA SOSIALKONTOR;2016-05-10 15:48:56.803;9999-12-31 23:59:59.997;138962;;2020-12-07 00:00:00.000;2022-04-05 00:00:00.000
187059;1845;SØRREISA SOSIALKONTOR;2016-05-10 15:48:56.803;9999-12-31 23:59:59.997;144880;;2021-03-01 00:00:00.000;2022-10-21 00:00:00.000
187061;1845;SØRREISA SOSIALKONTOR;2016-05-10 15:48:56.803;9999-12-31 23:59:59.997;145086;;2019-08-13 00:00:00.000;2022-04-05 00:00:00.000
187065;1845;SØRREISA SOSIALKONTOR;2016-05-10 15:48:56.803;9999-12-31 23:59:59.997;146500;;2021-01-05 00:00:00.000;2022-04-05 00:00:00.000
187080;1845;SØRREISA SOSIALKONTOR;2016-05-10 15:48:56.803;9999-12-31 23:59:59.997;147226;;2021-01-05 00:00:00.000;2022-04-05 00:00:00.000
187081;1845;SØRREISA SOSIALKONTOR;2016-05-10 15:48:56.803;9999-12-31 23:59:59.997;149483;;2021-03-12 00:00:00.000;2022-10-20 00:00:00.000
187083;1845;SØRREISA SOSIALKONTOR;2016-05-10 15:48:56.803;9999-12-31 23:59:59.997;152690;;2021-01-04 00:00:00.000;2022-10-21 00:00:00.000
187071;1845;SØRREISA SOSIALKONTOR;2016-05-10 15:48:56.803;9999-12-31 23:59:59.997;152692;;2021-03-01 00:00:00.000;2022-10-21 00:00:00.000
187068;1845;SØRREISA SOSIALKONTOR;2016-05-10 15:48:56.803;9999-12-31 23:59:59.997;155575;;2021-01-05 00:00:00.000;2022-04-05 00:00:00.000
312805;1845;SØRREISA SOSIALKONTOR;2016-05-10 15:48:56.803;9999-12-31 23:59:59.997;156124;;2020-12-11 00:00:00.000;2022-11-04 00:00:00.000
187082;1845;SØRREISA SOSIALKONTOR;2016-05-10 15:48:56.803;9999-12-31 23:59:59.997;158314;;2021-03-12 00:00:00.000;2022-10-20 00:00:00.000
289819;1845;SØRREISA SOSIALKONTOR;2016-05-10 15:48:56.803;9999-12-31 23:59:59.997;160725;;2021-07-28 00:00:00.000;2022-11-04 00:00:00.000
233291;1845;SØRREISA SOSIALKONTOR;2016-05-10 15:48:56.803;9999-12-31 23:59:59.997;161182;;2021-08-18 00:00:00.000;2022-10-21 00:00:00.000
229706;1845;SØRREISA SOSIALKONTOR;2016-05-10 15:48:56.803;9999-12-31 23:59:59.997;162263;;2021-09-09 00:00:00.000;2022-01-07 00:00:00.000
224900;1845;SØRREISA SOSIALKONTOR;2016-05-10 15:48:56.803;9999-12-31 23:59:59.997;163499;;2021-11-15 00:00:00.000;2022-02-22 00:00:00.000
327544;1845;SØRREISA SOSIALKONTOR;2016-05-10 15:48:56.803;9999-12-31 23:59:59.997;165238;;2022-02-16 00:00:00.000;2022-10-21 00:00:00.000
323140;1845;SØRREISA SOSIALKONTOR;2016-05-10 15:48:56.803;9999-12-31 23:59:59.997;165245;;2022-02-16 00:00:00.000;2022-10-20 00:00:00.000
261402;1845;SØRREISA SOSIALKONTOR;2016-05-10 15:48:56.803;9999-12-31 23:59:59.997;166174;;2022-03-09 00:00:00.000;2022-10-20 00:00:00.000
379219;1853;BRYGGA LEGEKONTOR FAUSKE AS;1990-01-01 00:00:00.000;9999-12-31 23:59:59.997;77131;;2001-12-12 00:00:00.000;2020-10-08 00:00:00.000
379208;1853;BRYGGA LEGEKONTOR FAUSKE AS;1990-01-01 00:00:00.000;9999-12-31 23:59:59.997;124363;;2016-12-19 00:00:00.000;2019-09-10 00:00:00.000
379211;1853;BRYGGA LEGEKONTOR FAUSKE AS;1990-01-01 00:00:00.000;9999-12-31 23:59:59.997;130047;;2019-06-27 00:00:00.000;2019-12-31 00:00:00.000
379214;1853;BRYGGA LEGEKONTOR FAUSKE AS;1990-01-01 00:00:00.000;9999-12-31 23:59:59.997;138413;;2018-09-05 00:00:00.000;2019-04-01 00:00:00.000
379203;1853;BRYGGA LEGEKONTOR FAUSKE AS;1990-01-01 00:00:00.000;9999-12-31 23:59:59.997;138850;;2018-09-25 00:00:00.000;2019-04-01 00:00:00.000
379216;1853;BRYGGA LEGEKONTOR FAUSKE AS;1990-01-01 00:00:00.000;9999-12-31 23:59:59.997;140457;;2019-01-03 00:00:00.000;2019-09-10 00:00:00.000
379209;1853;BRYGGA LEGEKONTOR FAUSKE AS;1990-01-01 00:00:00.000;9999-12-31 23:59:59.997;149602;;2020-02-13 00:00:00.000;2020-10-08 00:00:00.000
379212;1853;BRYGGA LEGEKONTOR FAUSKE AS;1990-01-01 00:00:00.000;9999-12-31 23:59:59.997;153326;;2020-08-18 00:00:00.000;2021-09-08 00:00:00.000
379217;1853;BRYGGA LEGEKONTOR FAUSKE AS;1990-01-01 00:00:00.000;9999-12-31 23:59:59.997;155986;;2020-12-03 00:00:00.000;2021-09-08 00:00:00.000
379221;1853;BRYGGA LEGEKONTOR FAUSKE AS;1990-01-01 00:00:00.000;9999-12-31 23:59:59.997;157598;;2021-02-17 00:00:00.000;2021-09-08 00:00:00.000
300244;1855;VARDØ KOMMUNE LEGETJENESTE LEGEKONTORET;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;100348;;2013-04-24 00:00:00.000;2019-09-04 00:00:00.000
300242;1855;VARDØ KOMMUNE LEGETJENESTE LEGEKONTORET;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;100349;;2013-04-24 00:00:00.000;2016-09-08 00:00:00.000
300238;1855;VARDØ KOMMUNE LEGETJENESTE LEGEKONTORET;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;116254;;2015-11-04 00:00:00.000;2016-09-08 00:00:00.000
300243;1855;VARDØ KOMMUNE LEGETJENESTE LEGEKONTORET;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;126292;;2016-12-08 00:00:00.000;2020-10-15 10:53:14.147
300247;1855;VARDØ KOMMUNE LEGETJENESTE LEGEKONTORET;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;131665;;2017-09-14 00:00:00.000;2018-02-22 00:00:00.000
300246;1855;VARDØ KOMMUNE LEGETJENESTE LEGEKONTORET;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;132301;;2017-10-17 00:00:00.000;2017-11-22 00:00:00.000
300251;1855;VARDØ KOMMUNE LEGETJENESTE LEGEKONTORET;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;132847;;2017-11-23 00:00:00.000;2018-03-27 00:00:00.000
300248;1855;VARDØ KOMMUNE LEGETJENESTE LEGEKONTORET;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;134505;;2018-02-22 00:00:00.000;2018-03-01 00:00:00.000
300235;1855;VARDØ KOMMUNE LEGETJENESTE LEGEKONTORET;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;134873;;2018-03-02 00:00:00.000;2018-03-09 00:00:00.000
300233;1855;VARDØ KOMMUNE LEGETJENESTE LEGEKONTORET;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;142541;;2019-03-13 00:00:00.000;2020-06-30 00:00:00.000
300252;1855;VARDØ KOMMUNE LEGETJENESTE LEGEKONTORET;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;148423;;2020-01-01 00:00:00.000;2020-06-17 00:00:00.000
300236;1855;VARDØ KOMMUNE LEGETJENESTE LEGEKONTORET;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;149234;;2020-01-31 00:00:00.000;2020-06-17 00:00:00.000
300234;1855;VARDØ KOMMUNE LEGETJENESTE LEGEKONTORET;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;149391;;2020-02-05 00:00:00.000;2020-06-17 00:00:00.000
300256;1855;VARDØ KOMMUNE LEGETJENESTE LEGEKONTORET;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;152872;;2022-11-11 00:00:00.000;2022-12-01 00:00:00.000
300239;1855;VARDØ KOMMUNE LEGETJENESTE LEGEKONTORET;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;154435;;2020-09-14 00:00:00.000;2021-06-26 00:00:00.000
300254;1855;VARDØ KOMMUNE LEGETJENESTE LEGEKONTORET;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;157709;;2021-02-18 00:00:00.000;2021-08-30 00:00:00.000
300230;1855;VARDØ KOMMUNE LEGETJENESTE LEGEKONTORET;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;158070;;2021-02-18 00:00:00.000;2021-08-20 00:00:00.000
300232;1855;VARDØ KOMMUNE LEGETJENESTE LEGEKONTORET;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;162847;;2021-10-06 00:00:00.000;2021-11-06 00:00:00.000
300249;1855;VARDØ KOMMUNE LEGETJENESTE LEGEKONTORET;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;163692;;2021-11-26 00:00:00.000;2022-02-28 00:00:00.000
300253;1855;VARDØ KOMMUNE LEGETJENESTE LEGEKONTORET;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;164943;;2022-02-21 00:00:00.000;2022-09-01 00:00:00.000
300240;1855;VARDØ KOMMUNE LEGETJENESTE LEGEKONTORET;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;165363;;2022-02-21 00:00:00.000;2022-09-01 00:00:00.000
218857;1856;LEGETJENESTER I KAUTOKEINO;2008-12-04 00:00:00.000;9999-12-31 23:59:59.997;131403;;2020-09-15 00:00:00.000;2021-07-16 00:00:00.000
241952;1856;LEGETJENESTER I KAUTOKEINO;2008-12-04 00:00:00.000;9999-12-31 23:59:59.997;137966;;2022-02-03 00:00:00.000;2022-03-24 00:00:00.000
218859;1856;LEGETJENESTER I KAUTOKEINO;2008-12-04 00:00:00.000;9999-12-31 23:59:59.997;137980;;2021-07-16 00:00:00.000;2021-11-17 00:00:00.000
218861;1856;LEGETJENESTER I KAUTOKEINO;2008-12-04 00:00:00.000;9999-12-31 23:59:59.997;145791;;2019-09-02 00:00:00.000;2020-03-26 00:00:00.000
218850;1856;LEGETJENESTER I KAUTOKEINO;2008-12-04 00:00:00.000;9999-12-31 23:59:59.997;145792;;2019-09-02 00:00:00.000;2020-03-26 00:00:00.000
218856;1856;LEGETJENESTER I KAUTOKEINO;2008-12-04 00:00:00.000;9999-12-31 23:59:59.997;152839;;2020-07-28 00:00:00.000;2021-02-10 00:00:00.000
218855;1856;LEGETJENESTER I KAUTOKEINO;2008-12-04 00:00:00.000;9999-12-31 23:59:59.997;153871;;2020-08-31 00:00:00.000;2021-07-16 00:00:00.000
218858;1856;LEGETJENESTER I KAUTOKEINO;2008-12-04 00:00:00.000;9999-12-31 23:59:59.997;153933;;2020-11-10 00:00:00.000;2021-02-10 00:00:00.000
218860;1856;LEGETJENESTER I KAUTOKEINO;2008-12-04 00:00:00.000;9999-12-31 23:59:59.997;161564;;2021-08-27 00:00:00.000;2022-04-25 00:00:00.000
273230;1856;LEGETJENESTER I KAUTOKEINO;2008-12-04 00:00:00.000;9999-12-31 23:59:59.997;165700;;2022-02-28 00:00:00.000;2022-08-08 00:00:00.000
245400;1864;ALSTAD LEGESENTER AS;1900-08-19 00:00:00.000;2070-03-21 20:21:34.690;50396;;2021-06-28 09:57:28.293;2021-07-04 09:57:28.293
291393;1864;ALSTAD LEGESENTER AS;1900-08-19 00:00:00.000;2070-03-21 20:21:34.690;144943;;2022-06-24 08:49:52.140;2022-06-30 08:49:52.140
185509;1865;FREDENSBORGKLINIKKEN AS;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;99634;;2013-03-11 00:00:00.000;2016-12-31 00:00:00.000
187726;1869;HASVIK KOMMUNE HELSE- OG SOSIALADMINISTRASJON;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;2992;;2014-09-03 00:00:00.000;2022-10-19 08:20:50.397
187764;1869;HASVIK KOMMUNE HELSE- OG SOSIALADMINISTRASJON;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;105139;;2018-09-20 00:00:00.000;2021-04-01 00:00:00.000
187772;1869;HASVIK KOMMUNE HELSE- OG SOSIALADMINISTRASJON;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;149818;;2020-02-20 00:00:00.000;2020-03-17 14:50:45.610
187744;1869;HASVIK KOMMUNE HELSE- OG SOSIALADMINISTRASJON;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;150772;;2021-10-22 00:00:00.000;2021-11-20 00:00:00.000
187781;1869;HASVIK KOMMUNE HELSE- OG SOSIALADMINISTRASJON;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;158983;;2021-09-06 00:00:00.000;2021-09-15 07:48:44.983
192630;1869;HASVIK KOMMUNE HELSE- OG SOSIALADMINISTRASJON;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;160445;;2021-07-06 00:00:00.000;2021-07-26 00:00:00.000
192786;1869;HASVIK KOMMUNE HELSE- OG SOSIALADMINISTRASJON;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;160540;;2021-08-05 00:00:00.000;2021-08-31 00:00:00.000
217159;1874;GILDESKÅL KOMMUNE HELSEAVDELINGEN;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;135684;;2018-04-13 00:00:00.000;2021-01-04 00:00:00.000
217157;1874;GILDESKÅL KOMMUNE HELSEAVDELINGEN;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;153887;;2020-08-28 00:00:00.000;2021-10-07 00:00:00.000
321893;1874;GILDESKÅL KOMMUNE HELSEAVDELINGEN;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;167195;;2022-05-02 00:00:00.000;2100-01-01 00:00:00.000
187208;1879;KOMMUNELEGEN I RØST;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;100279;;2014-02-03 00:00:00.000;2019-02-06 00:00:00.000
187207;1879;KOMMUNELEGEN I RØST;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;157212;;2021-02-01 00:00:00.000;2021-04-01 00:00:00.000
333997;1879;KOMMUNELEGEN I RØST;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;171240;;2022-09-30 00:00:00.000;2022-12-22 00:00:00.000
211515;1892;OS ALLMENNPRAKSIS DA;2004-08-06 02:51:24.000;9999-12-31 23:59:59.997;81112;;2017-03-13 00:00:00.000;2017-03-14 00:00:00.000
211505;1892;OS ALLMENNPRAKSIS DA;2004-08-06 02:51:24.000;9999-12-31 23:59:59.997;81113;;2018-03-15 00:00:00.000;2018-03-16 00:00:00.000
211514;1892;OS ALLMENNPRAKSIS DA;2004-08-06 02:51:24.000;9999-12-31 23:59:59.997;104014;;2016-05-09 00:00:00.000;2016-05-10 00:00:00.000
211509;1892;OS ALLMENNPRAKSIS DA;2004-08-06 02:51:24.000;9999-12-31 23:59:59.997;115409;;2017-11-01 00:00:00.000;2017-11-02 00:00:00.000
211510;1892;OS ALLMENNPRAKSIS DA;2004-08-06 02:51:24.000;9999-12-31 23:59:59.997;119494;;2018-05-07 00:00:00.000;2018-05-08 00:00:00.000
211508;1892;OS ALLMENNPRAKSIS DA;2004-08-06 02:51:24.000;9999-12-31 23:59:59.997;139137;;2019-08-21 00:00:00.000;2021-10-29 00:00:00.000
291868;1892;OS ALLMENNPRAKSIS DA;2004-08-06 02:51:24.000;9999-12-31 23:59:59.997;152869;;2020-07-30 00:00:00.000;2022-09-01 00:00:00.000
272674;1892;OS ALLMENNPRAKSIS DA;2004-08-06 02:51:24.000;9999-12-31 23:59:59.997;161442;;2021-08-24 00:00:00.000;2022-11-01 00:00:00.000
291866;1892;OS ALLMENNPRAKSIS DA;2004-08-06 02:51:24.000;9999-12-31 23:59:59.997;161445;;2021-08-24 00:00:00.000;2022-11-01 00:00:00.000
280237;1892;OS ALLMENNPRAKSIS DA;2004-08-06 02:51:24.000;9999-12-31 23:59:59.997;165766;;2022-03-01 00:00:00.000;2022-11-23 00:00:00.000
339726;1893;LOVISENBERG LEGESENTER DA;2008-12-04 00:00:00.000;9999-12-31 23:59:59.997;170625;;2022-10-31 09:58:06.000;2022-11-01 09:58:06.000
160508;1897;DAN ERIK ARONSSON;2014-06-16 22:50:09.617;9999-12-31 23:59:59.997;3130;;2020-10-27 00:00:00.000;2021-02-10 00:00:00.000
156413;1897;DAN ERIK ARONSSON;2014-06-16 22:50:09.617;9999-12-31 23:59:59.997;100654;;2018-02-27 00:00:00.000;2018-02-28 00:00:00.000
156418;1897;DAN ERIK ARONSSON;2014-06-16 22:50:09.617;9999-12-31 23:59:59.997;125464;;2019-04-01 00:00:00.000;2019-04-02 00:00:00.000
238094;1897;DAN ERIK ARONSSON;2014-06-16 22:50:09.617;9999-12-31 23:59:59.997;162128;;2021-09-06 00:00:00.000;2022-03-09 00:00:00.000
227016;1911;ST. OLAV LEGEGRUPPE AS;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;99887;;2010-11-23 00:00:00.000;2022-01-04 00:00:00.000
200554;1911;ST. OLAV LEGEGRUPPE AS;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;121300;;2017-03-01 00:00:00.000;2019-06-13 00:00:00.000
240062;1915;GJERDRUM LEGESENTER DA;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;131250;;2017-08-31 00:00:00.000;2018-05-31 00:00:00.000
240055;1915;GJERDRUM LEGESENTER DA;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;135231;;2018-03-19 00:00:00.000;2019-02-28 00:00:00.000
240053;1915;GJERDRUM LEGESENTER DA;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;138780;;2018-09-24 00:00:00.000;2019-09-30 00:00:00.000
240057;1915;GJERDRUM LEGESENTER DA;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;145894;;2021-01-01 00:00:00.000;2021-04-01 00:00:00.000
240058;1915;GJERDRUM LEGESENTER DA;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;152934;;2020-08-04 00:00:00.000;2022-01-01 00:00:00.000
240059;1915;GJERDRUM LEGESENTER DA;1753-01-01 00:00:00.000;9999-12-31 23:59:59.997;153902;;2020-08-28 00:00:00.000;2021-01-27 00:00:00.000
286903;1919;STORBYEN LEGESENTER AS;2008-12-04 00:00:00.000;9999-12-31 23:59:59.997;141568;;2021-11-23 20:59:13.163;2021-11-29 20:59:13.163
222195;1921;NESBRU LEGESENTER AS;1899-12-30 00:00:00.000;9999-12-31 23:59:59.997;88705;;1979-01-01 00:00:00.000;2023-01-02 00:00:00.000
222196;1921;NESBRU LEGESENTER AS;1899-12-30 00:00:00.000;9999-12-31 23:59:59.997;121519;;2016-08-31 00:00:00.000;2017-03-20 00:00:00.000
222190;1921;NESBRU LEGESENTER AS;1899-12-30 00:00:00.000;9999-12-31 23:59:59.997;124955;;2016-12-30 00:00:00.000;2017-03-17 00:00:00.000
222194;1921;NESBRU LEGESENTER AS;1899-12-30 00:00:00.000;9999-12-31 23:59:59.997;125890;;2017-01-05 00:00:00.000;2018-01-24 00:00:00.000
222189;1921;NESBRU LEGESENTER AS;1899-12-30 00:00:00.000;9999-12-31 23:59:59.997;127652;;2017-02-24 00:00:00.000;2017-08-31 00:00:00.000
222182;1921;NESBRU LEGESENTER AS;1899-12-30 00:00:00.000;9999-12-31 23:59:59.997;127656;;2017-02-28 00:00:00.000;2018-07-30 00:00:00.000
222192;1921;NESBRU LEGESENTER AS;1899-12-30 00:00:00.000;9999-12-31 23:59:59.997;134447;;2018-02-21 00:00:00.000;2018-09-05 00:00:00.000
222198;1921;NESBRU LEGESENTER AS;1899-12-30 00:00:00.000;9999-12-31 23:59:59.997;136899;;2018-03-21 00:00:00.000;2019-09-10 00:00:00.000
222188;1921;NESBRU LEGESENTER AS;1899-12-30 00:00:00.000;9999-12-31 23:59:59.997;146141;;2019-08-30 00:00:00.000;2020-03-04 00:00:00.000
222203;1921;NESBRU LEGESENTER AS;1899-12-30 00:00:00.000;9999-12-31 23:59:59.997;149728;;2020-02-18 00:00:00.000;2020-09-14 00:00:00.000
222193;1921;NESBRU LEGESENTER AS;1899-12-30 00:00:00.000;9999-12-31 23:59:59.997;154208;;2020-08-28 00:00:00.000;2021-02-26 00:00:00.000
249420;1921;NESBRU LEGESENTER AS;1899-12-30 00:00:00.000;9999-12-31 23:59:59.997;158468;;2021-03-17 00:00:00.000;2022-08-03 00:00:00.000
233830;1921;NESBRU LEGESENTER AS;1899-12-30 00:00:00.000;9999-12-31 23:59:59.997;161846;;2021-09-01 08:32:32.830;2022-02-28 00:00:00.000
262799;1921;NESBRU LEGESENTER AS;1899-12-30 00:00:00.000;9999-12-31 23:59:59.997;165758;;2022-03-01 00:00:00.000;2022-09-01 00:00:00.000
206951;1923;FJELLSIDEN LEGESENTER DA;2016-11-25 12:49:42.117;9999-12-31 23:59:59.997;93623;;2016-11-25 12:49:42.117;2018-09-04 00:00:00.000
